customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,tech_support,support_tickets,churn
CUST_10535,42.0,6.0,92.60827692178935,666 USD,Month-to-month,Electronic check,DSL,Yes,2,No
CUST_10536,31.0,7.0,80.33801679904023,616.49,One year,Electronic check,DSL,Yes,0,Yes
CUST_10537,36.0,17.0,65.84279061008566,1235.05,Month-to-month,Mailed check,Fiber optic,Yes,1,No
CUST_10538,53.0,36.0,44.504441456047715,1537 USD,One year,Bank transfer,Fiber optic,Yes,0,No
CUST_10539,34.0,1.0,137.69160384458357, 293.67 ,,Mailed check,Fiber optic,No,1,No
CUST_10540,51.0,28.0,151.97901902491301, 4470.72 ,Month-to-month,Mailed check,Fiber optic,No internet service,3,No
CUST_10541,27.0,25.0,85.45203274133308,2259 USD,Month-to-month,Mailed check,Fiber optic,No,1,No
CUST_10542,47.0,6.0,70.82806505022779,$467.02,Month-to-month,Electronic check,Fiber optic,No,0,Yes
CUST_10543,58.0,27.0,62.43356507767127,1599 USD,Month-to-month,Electronic check,Fiber optic,No internet service,2,No
CUST_10544,11.0,68.0,3200.0, ,One year,Electronic check,Fiber optic,No,1,No
CUST_10545,31.0,1.0,117.39524311376991,240.22,Month-to-month,Electronic check,Fiber optic,Yes,0,Yes
CUST_10546,48.0,9.0,74.0415993308507,680.45,Month-to-month,Credit card,Fiber optic,Yes,3,Yes
CUST_10547,39.0,14.0,58.611958858304554,958.40,One year,Credit card,Fiber optic,No,3,No
CUST_10548,45.0,55.0,132.39621343673468, 8126.56 ,Month-to-month,Credit card,Fiber optic,Yes,2,Yes
CUST_10549,34.0,72.0,56.02966846569901,$4127.35,One year,Bank transfer,DSL,Yes,1,No
CUST_10550,42.0,14.0,62.79458661284153,$1026.70,One year,Bank transfer,DSL,No,1,Yes
CUST_10551,39.0,33.0,83.23683321279441,$2648.61,Two year,Bank transfer,DSL,No,0,No
CUST_10552,55.0,18.0,56.99000519594853,$980.03,One year,Bank transfer,DSL,No internet service,2,No
CUST_10553,44.0,19.0,93.18559105220659,1692 USD,Month-to-month,Bank transfer,DSL,No,2,Yes
CUST_10554,45.0,8.0,69.06018787800977,632.42,Month-to-month,Mailed check,Fiber optic,No internet service,2,Yes
CUST_10555,36.0,6.0,47.58715262708847,$303.91,Month-to-month,Mailed check,Fiber optic,No,1,Yes
CUST_10556,35.0,8.0,94.06285692920109,$924.20,Two year,Bank transfer,Fiber optic,Yes,0,Yes
CUST_10557,36.0,20.0,171.91445055702485,3351 USD,Month-to-month,Electronic check,DSL,No internet service,1,No
CUST_10558,46.0,1.0,88.05735367846677, 169.24 ,,Mailed check,No,No,3,Yes
CUST_10559,36.0,57.0,131.48911611823644, 8118.30 ,Month-to-month,Mailed check,Fiber optic,Yes,1,No
CUST_10560,44.0,4.0,115.62162125579314,545.59,Two year,Electronic check,DSL,Yes,0,No
CUST_10561,66.0,6.0,64.48751015071014,$428.21,Month-to-month,Credit card,Fiber optic,Yes,1,No
CUST_10562,51.0,18.0,71.92434710074846, 1405.46 ,Two year,Electronic check,Fiber optic,Yes,2,No
CUST_10563,37.0,30.0,94.9538120047465,$2811.75,Month-to-month,Electronic check,Fiber optic,Yes,1,No
CUST_10564,55.0,2.0,101.87437451504643,$288.35,Month-to-month,Electronic check,DSL,Yes,2,No
CUST_10565,36.0,9.0,85.36942644400898,811.72,Month-to-month,Credit card,Fiber optic,Yes,0,No
CUST_10566,17.0,72.0,142.8301341113338,10407.10,Two year,Mailed check,No,Yes,1,No
CUST_10567,29.0,7.0,116.4415335173309,1018 USD,Two year,Bank transfer,Fiber optic,No,2,No
CUST_10568,19.0,9.0,85.62273338389193,913.12,Month-to-month,Credit card,Fiber optic,No internet service,2,Yes
CUST_10569,37.0,43.0,90.70570387126524,3819.12,Month-to-month,Electronic check,Fiber optic,No,0,No
CUST_10570,41.0,1.0,33.922135897912455,65.99,One year,Electronic check,Fiber optic,No,1,No
CUST_10571,61.0,15.0,96.74343317718323,1536.91,Month-to-month,Electronic check,DSL,No,2,Yes
CUST_10572,45.0,11.0,93.19827851303529,$1225.50,Month-to-month,Bank transfer,Fiber optic,No,4,No
CUST_10573,38.0,9.0,62.02290808821062,579 USD,,Bank transfer,DSL,No,1,No
CUST_10574,51.0,8.0,54.045236350955875, 472.54 ,Month-to-month,Electronic check,Fiber optic,No,2,No
CUST_10575,14.0,2.0,54.017089460388036,$169.49,Month-to-month,Electronic check,Fiber optic,No,2,No
CUST_10576,44.0,9.0,114.92816812055366,$1255.92,Month-to-month,Electronic check,DSL,Yes,0,Yes
CUST_10577,50.0,1.0,43.93963443098274, 81.83 ,Month-to-month,Bank transfer,Fiber optic,No,4,No
CUST_10578,23.0,36.0,64.42336680196992,$2253.70,Two year,Electronic check,Fiber optic,No,3,Yes
CUST_10579,55.0,12.0,46.93097706970023,$576.63,Month-to-month,Electronic check,DSL,No,0,Yes
CUST_10580,45.0,14.0,55.79506179474481, 756.74 ,One year,Mailed check,Fiber optic,No,1,No
CUST_10581,36.0,54.0,57.34705502258611, 3219.77 ,Month-to-month,Bank transfer,DSL,No,4,No
CUST_10582,49.0,26.0,29.480867479131227, 823.16 ,One year,Bank transfer,Fiber optic,Yes,3,No
CUST_10583,68.0,0.0,73.82430419397295,$75.34,Month-to-month,Mailed check,DSL,No internet service,2,Yes
CUST_10584,43.0,69.0,53.65293100922008, 3433.71 ,One year,Bank transfer,Fiber optic,No internet service,3,No
CUST_10585,44.0,6.0,99.74766038935331,$638.08,Month-to-month,Mailed check,Fiber optic,No internet service,2,Yes
CUST_10586,35.0,3.0,120.68504506931328, 454.78 ,Two year,Credit card,Fiber optic,No,2,No
CUST_10587,31.0,35.0,86.05251849058341,$2967.96,Month-to-month,Electronic check,DSL,No,3,Yes
CUST_10588,51.0,17.0,73.87035379634844,1405.87,Month-to-month,Bank transfer,No,No,0,Yes
CUST_10589,31.0,14.0,111.39959918217012, 1557.16 ,Two year,Mailed check,Fiber optic,Yes,1,No
CUST_10590,42.0,7.0,51.375209814689,$373.53,One year,Electronic check,DSL,No,3,No
CUST_10591,35.0,19.0,69.16924653157277,$1354.05,Month-to-month,Bank transfer,Fiber optic,Yes,2,Yes
CUST_10592,47.0,8.0,51.64898969330168,457 USD,Two year,Electronic check,DSL,No,1,No
CUST_10593,45.0,56.0,71.39878427678624,$4029.77,Month-to-month,Mailed check,Fiber optic,No,0,Yes
CUST_10594,53.0,6.0,105.27269419941318,785.09,Month-to-month,Mailed check,Fiber optic,No internet service,5,No
CUST_10595,35.0,52.0,86.56420690787813,$4219.04,Two year,Electronic check,Fiber optic,Yes,5,No
CUST_10596,38.0,20.0,65.76166242554959, 1437.32 ,Month-to-month,Mailed check,No,Yes,1,No
CUST_10597,29.0,42.0,77.2585703026387,$3214.45,Two year,Mailed check,Fiber optic,Yes,2,No
CUST_10598,,30.0,53.59453189505501,$1598.29,Month-to-month,Bank transfer,DSL,No internet service,0,Yes
CUST_10599,46.0,29.0,59.24659088608176,$1931.16,One year,Bank transfer,No,Yes,1,No
CUST_10600,50.0,9.0,74.51788928482898,707 USD,Month-to-month,Electronic check,No,No internet service,2,No
CUST_10601,30.0,6.0,155.70264404427422,1120 USD,Two year,Mailed check,Fiber optic,No,2,No
CUST_10602,51.0,6.0,130.08403451666226,869 USD,One year,Credit card,Fiber optic,Yes,0,No
CUST_10603,57.0,47.0,55.701317676134394,2677 USD,Month-to-month,Electronic check,DSL,Yes,1,No
CUST_10604,,41.0,53.86402162030162,$2391.82,One year,Mailed check,Fiber optic,No,2,No
CUST_10605,64.0,14.0,79.33375207254997, 1280.86 ,Month-to-month,Bank transfer,DSL,No internet service,1,Yes
CUST_10606,32.0,3.0,62.93831036963229,268.81,One year,Bank transfer,DSL,No internet service,1,No
CUST_10607,26.0,12.0,52.8577277814664,$698.44,Two year,Electronic check,Fiber optic,No,1,No
CUST_10608,20.0,23.0,82.93376960755049,1890.42,Month-to-month,Mailed check,DSL,No,0,Yes
CUST_10609,59.0,15.0,44.793868051504106,$739.81,One year,Mailed check,DSL,No,0,No
CUST_10610,49.0,36.0,95.40305287993979,3678 USD,Month-to-month,Credit card,Fiber optic,No internet service,1,No
CUST_10611,40.0,72.0,38.52998255024791,2537 USD,Month-to-month,Electronic check,DSL,Yes,0,No
CUST_10612,44.0,5.0,121.92539620439257,$722.66,Month-to-month,Credit card,DSL,No,1,No
CUST_10613,27.0,15.0,84.68442830648624,$1447.97,One year,Mailed check,DSL,Yes,0,No
CUST_10614,70.0,14.0,60.43971087851583, 904.71 ,Month-to-month,Electronic check,DSL,No,1,Yes
CUST_10615,43.0,9.0,139.2900819811521, 1340.35 ,One year,Mailed check,Fiber optic,Yes,0,No
CUST_10616,42.0,5.0,111.76024909801278,720 USD,Month-to-month,Bank transfer,Fiber optic,No,1,Yes
CUST_10617,50.0,2.0,92.36543811798856,$258.03,One year,Electronic check,Fiber optic,No,0,Yes
CUST_10618,,52.0,90.7176009826522,4525.75,Month-to-month,Electronic check,Fiber optic,Yes,1,No
CUST_10619,44.0,13.0,48.971921114997315,711.30,Two year,Credit card,DSL,No,0,No
CUST_10620,32.0,16.0,82.97781939323988,1368 USD,Month-to-month,Credit card,DSL,No,2,Yes
CUST_10621,47.0,60.0,107.91953101254548,$6863.55,Month-to-month,Electronic check,DSL,No,5,Yes
CUST_10622,64.0,36.0,92.09433590846109,$3174.22,Month-to-month,Electronic check,Fiber optic,No,0,No
CUST_10623,57.0,3.0,97.14685349986797,369.33,One year,Bank transfer,Fiber optic,No,3,No
CUST_10624,60.0,20.0,77.55535428140841,$1516.82,Month-to-month,Bank transfer,Fiber optic,No internet service,1,No
CUST_10625,35.0,14.0,97.87337069036028,$1601.08,One year,Electronic check,DSL,Yes,1,No
CUST_10626,29.0,38.0,100.10595402341332,$3830.27,Month-to-month,Credit card,DSL,No internet service,1,No
CUST_10627,39.0,31.0,52.649971175839745,1629 USD,One year,Electronic check,Fiber optic,No internet service,2,No
CUST_10628,42.0,28.0,77.30580624535817,$2024.05,Month-to-month,Bank transfer,DSL,No,2,Yes
CUST_10629,54.0,10.0,67.81867234697665,$694.29,,Mailed check,Fiber optic,No,1,No
CUST_10630,21.0,39.0,107.65204278184864,$4238.16,Month-to-month,Mailed check,Fiber optic,No,0,Yes
CUST_10631,59.0,1.0,48.90984747796138, 89.38 ,Month-to-month,Electronic check,Fiber optic,Yes,1,No
CUST_10632,39.0,4.0,43.96604318478212,220 USD,Month-to-month,Bank transfer,No,Yes,1,No
CUST_10633,120.0,10.0,95.10368081682479,$1036.73,Two year,Credit card,No,No,30,No
CUST_10634,29.0,2.0,43.291854844546435,$136.82,Two year,Mailed check,Fiber optic,No,0,Yes
CUST_10635,21.0,6.0,78.61072287441374,567.86,One year,,Fiber optic,Yes,1,No
CUST_10636,51.0,43.0,131.94149510363204,5742 USD,Month-to-month,Electronic check,DSL,Yes,1,No
CUST_10637,42.0,71.0,78.03517617830687,$5309.13,Month-to-month,Credit card,No,No internet service,1,No
CUST_10638,26.0,9.0,38.9544174835278,$407.22,One year,Credit card,Fiber optic,No,4,No
CUST_10639,25.0,7.0,38.79183450381967,323.24,Month-to-month,Bank transfer,DSL,No internet service,2,No
CUST_10640,37.0,8.0,50.61059602041339,423.91,Two year,Mailed check,Fiber optic,No,0,No
CUST_10641,61.0,8.0,76.53116052745426,745.92,Month-to-month,Credit card,DSL,Yes,0,No
CUST_10642,38.0,,54.205161657263524,,Two year,Electronic check,Fiber optic,No internet service,2,No
CUST_10643,23.0,,46.6540572862436, ,Month-to-month,Mailed check,Fiber optic,No internet service,0,No
CUST_10644,38.0,6.0,121.25794977319495, 774.86 ,One year,Mailed check,DSL,No,2,No
CUST_10645,38.0,13.0,62.52268723749281,797 USD,Month-to-month,Mailed check,DSL,No,1,Yes
CUST_10646,9.0,0.0,95.28362158710769,$89.33,Two year,Credit card,No,No,1,Yes
CUST_10647,40.0,47.0,51.29966344005207,$2664.03,Month-to-month,Bank transfer,Fiber optic,No,0,Yes
CUST_10648,38.0,32.0,52.195818909907715,1729 USD,One year,Electronic check,Fiber optic,Yes,0,No
CUST_10649,49.0,70.0,129.29023937913507, 9708.24 ,Two year,Electronic check,DSL,No internet service,0,No
CUST_10650,63.0,37.0,63.929388324733964,2297.09,Month-to-month,Electronic check,Fiber optic,No,0,No
CUST_10651,55.0,9.0,71.36501217996916,$712.25,Month-to-month,Mailed check,Fiber optic,No,0,No
CUST_10652,38.0,7.0,40.80103736581891,$317.16,Month-to-month,Electronic check,DSL,No,0,No
CUST_10653,28.0,29.0,111.72410792659454,$3571.48,Month-to-month,Electronic check,DSL,No internet service,1,No
CUST_10654,72.0,11.0,79.07631439600368,$858.31,Month-to-month,Bank transfer,DSL,No internet service,2,No
CUST_10655,42.0,20.0,150.94131731818138,3007 USD,Month-to-month,Credit card,DSL,No,0,Yes
CUST_10656,41.0,0.0,70.2902219678939,65 USD,Month-to-month,Credit card,No,No,0,No
CUST_10657,41.0,2.0,90.04505790817177, 289.54 ,One year,Credit card,DSL,Yes,2,No
CUST_10658,43.0,18.0,94.8134316922549,$1789.76,One year,Bank transfer,Fiber optic,Yes,2,No
CUST_10659,39.0,20.0,80.9740227190759,$1667.88,Month-to-month,Electronic check,Fiber optic,No,4,Yes
CUST_10660,34.0,33.0,70.05845222237143,$2357.92,Two year,Credit card,DSL,No internet service,1,No
CUST_10661,34.0,3.0,100.58174652305946,440.30,Two year,Mailed check,Fiber optic,No internet service,3,Yes
CUST_10662,41.0,17.0,87.62565474448911,1687 USD,Month-to-month,Bank transfer,DSL,Yes,0,Yes
CUST_10663,34.0,5.0,60.21541436853301,$376.20,Month-to-month,Mailed check,Fiber optic,Yes,0,No
CUST_10664,32.0,2.0,115.04752186744086,330.68,Month-to-month,Credit card,DSL,No,2,No
CUST_10665,42.0,,99.07745596631827,,One year,Mailed check,Fiber optic,Yes,1,No
CUST_10666,38.0,4.0,69.9923433351494,326.53,One year,Electronic check,Fiber optic,No,0,No
CUST_10667,59.0,6.0,81.58008947099138,$619.19,Month-to-month,Mailed check,No,No,1,Yes
CUST_10668,9.0,9.0,93.02740121773508,915 USD,One year,Electronic check,Fiber optic,No,3,No
CUST_10669,54.0,7.0,86.00369193157564,657 USD,,Credit card,Fiber optic,No,2,Yes
CUST_10670,56.0,2.0,146.19123908248068, 436.02 ,Month-to-month,Mailed check,DSL,No,1,No
CUST_10671,16.0,2.0,,,One year,Mailed check,Fiber optic,Yes,0,No
CUST_10672,37.0,5.0,81.2514346519734,528.25,One year,Credit card,Fiber optic,Yes,2,No
CUST_10673,37.0,1.0,146.12460519490594,$285.65,Month-to-month,Bank transfer,No,Yes,0,Yes
CUST_10674,24.0,24.0,94.20411261431013,2384 USD,Month-to-month,Electronic check,DSL,No,1,Yes
CUST_10675,32.0,8.0,95.84547743302204,914.88,Two year,Electronic check,DSL,No,0,No
CUST_10676,28.0,8.0,87.69684530926224,$777.77,One year,Mailed check,Fiber optic,Yes,0,No
CUST_10677,62.0,10.0,61.46962567534752,640 USD,One year,Credit card,Fiber optic,No,1,Yes
CUST_10678,52.0,26.0,74.09303811591461,2198 USD,Month-to-month,Bank transfer,DSL,No internet service,1,No
CUST_10679,56.0,49.0,57.73915647403998,3150.58,Month-to-month,Credit card,Fiber optic,No,0,No
CUST_10680,50.0,34.0,108.11732643386495,$4044.06,Month-to-month,Electronic check,Fiber optic,Yes,0,No
CUST_10681,27.0,31.0,94.57369375428846,3140.38,Month-to-month,,No,No,1,Yes
CUST_10682,35.0,16.0,67.2670811634921,$1096.62,One year,Electronic check,Fiber optic,Yes,1,No
CUST_10683,47.0,28.0,84.6877189588034,$2659.01,Month-to-month,Bank transfer,DSL,No internet service,0,Yes
CUST_10684,26.0,19.0,70.9517908059731,$1355.34,Month-to-month,Electronic check,DSL,No internet service,0,No
CUST_10685,50.0,6.0,84.155103103756,624.53,Month-to-month,Electronic check,DSL,No internet service,0,Yes
CUST_10686,38.0,6.0,100.19910666216003, 760.07 ,,Mailed check,Fiber optic,No,2,No
CUST_10687,,8.0,80.47021627337784, 739.15 ,Two year,Mailed check,Fiber optic,Yes,0,No
CUST_10688,,58.0,134.3112172468907,$8404.67,One year,Bank transfer,DSL,No,0,No
CUST_10689,46.0,19.0,59.514633195951376, 1259.73 ,Month-to-month,Mailed check,Fiber optic,Yes,1,No
CUST_10690,37.0,32.0,55.03218328943891,1704.61,One year,Mailed check,Fiber optic,No,1,Yes
CUST_10691,55.0,10.0,70.7952032565825, 804.90 ,One year,Mailed check,DSL,No internet service,1,No
CUST_10692,28.0,13.0,105.45395489607155, 1356.32 ,One year,Credit card,DSL,No internet service,3,No
CUST_10693,48.0,3.0,87.01377728100115, 348.60 ,Month-to-month,Mailed check,No,No,1,Yes
CUST_10694,48.0,5.0,45.16528185180332,$252.69,Month-to-month,Electronic check,DSL,No,1,Yes
CUST_10695,37.0,42.0,49.38808199336698,2088 USD,Month-to-month,Electronic check,Fiber optic,No,1,No
CUST_10696,45.0,21.0,137.00261948162478,$3214.78,Two year,Electronic check,Fiber optic,Yes,3,No
CUST_10697,,10.0,77.85873328131515,939 USD,One year,Credit card,Fiber optic,No,1,Yes
CUST_10698,52.0,39.0,107.97126868241847,$4161.61,Month-to-month,Electronic check,Fiber optic,No internet service,2,No
CUST_10699,39.0,7.0,,,Month-to-month,Credit card,Fiber optic,Yes,0,No
CUST_10700,35.0,72.0,105.8524962708514,7776.62,Month-to-month,Electronic check,No,Yes,2,No
CUST_10701,54.0,10.0,67.02667219509581,738.96,Month-to-month,Credit card,No,Yes,0,No
CUST_10702,33.0,10.0,56.56153862807932,$678.72,Two year,Bank transfer,Fiber optic,No,2,Yes
CUST_10703,24.0,9.0,89.65849283097334,892.74,Month-to-month,Mailed check,DSL,No internet service,2,Yes
CUST_10704,22.0,,137.60523627628538,,Month-to-month,Bank transfer,DSL,Yes,2,No
CUST_10705,48.0,3.0,66.4363961095882,276.33,Two year,Electronic check,Fiber optic,No internet service,0,No
CUST_10706,26.0,25.0,52.37357270237401,1476.58,Month-to-month,Mailed check,Fiber optic,Yes,1,Yes
CUST_10707,62.0,50.0,129.22440342249502,$6423.55,One year,Electronic check,DSL,Yes,2,No
CUST_10708,16.0,38.0,44.169532624572255,1861.15,Month-to-month,Mailed check,DSL,No,0,Yes
CUST_10709,61.0,4.0,1500.0,$8126.18,One year,Bank transfer,Fiber optic,Yes,2,Yes
CUST_10710,44.0,19.0,51.246974812240296,$1113.22,Month-to-month,Electronic check,DSL,Yes,2,No
CUST_10711,40.0,3.0,99.4613240266795,$379.58,One year,Credit card,Fiber optic,Yes,0,No
CUST_10712,34.0,1.0,126.52371133278606,$248.00,Month-to-month,Mailed check,Fiber optic,Yes,2,No
CUST_10713,46.0,26.0,99.08109552384175,$2873.37,Month-to-month,Mailed check,Fiber optic,No,0,Yes
CUST_10714,41.0,18.0,70.09763412587289,1294.34,One year,Credit card,DSL,No internet service,2,No
CUST_10715,54.0,2.0,85.35606171089354,$261.20,Month-to-month,Bank transfer,DSL,No internet service,2,No
CUST_10716,42.0,1.0,87.962656394626,$162.49,One year,Bank transfer,DSL,No,0,Yes
CUST_10717,43.0,72.0,98.5300177523815,6554.38,Month-to-month,Bank transfer,DSL,No internet service,2,No
CUST_10718,,1.0,96.97739416940027,$190.54,Month-to-month,Credit card,Fiber optic,No,0,Yes
CUST_10719,40.0,14.0,122.37388590412584, 1864.58 ,One year,Electronic check,Fiber optic,Yes,1,No
CUST_10720,45.0,17.0,61.66913032004319,1086 USD,One year,Bank transfer,DSL,No,0,No
CUST_10721,20.0,3.0,98.76584954906305,$401.21,Two year,Mailed check,DSL,No internet service,0,Yes
CUST_10722,25.0,4.0,65.92014652658546, 330.60 ,One year,Electronic check,DSL,No,2,No
CUST_10723,50.0,10.0,94.39278025773547,1076.89,Month-to-month,Electronic check,No,No,1,No
CUST_10724,43.0,34.0,82.1736498291361,2962.09,Two year,Electronic check,Fiber optic,No,2,Yes
CUST_10725,39.0,17.0,63.68124162856418,$1128.90,Month-to-month,Mailed check,No,No,0,No
CUST_10726,41.0,24.0,72.01629825957819,1773.40,Month-to-month,Credit card,Fiber optic,Yes,1,Yes
CUST_10727,45.0,72.0,52.14452784161546,$3533.07,Month-to-month,Bank transfer,Fiber optic,No,1,No
CUST_10728,35.0,35.0,41.81744625702596,1509 USD,Month-to-month,Mailed check,Fiber optic,Yes,3,No
CUST_10729,32.0,14.0,1500.0,$22892.31,One year,Electronic check,DSL,No internet service,3,No
CUST_10730,43.0,14.0,153.36216497305944,2289.62,Month-to-month,Electronic check,Fiber optic,Yes,0,No
CUST_10731,29.0,23.0,41.8561698751563, 969.53 ,One year,Mailed check,DSL,No internet service,3,No
CUST_10732,46.0,26.0,145.21194910962055,4094.53,Month-to-month,Bank transfer,Fiber optic,No,1,Yes
CUST_10733,21.0,17.0,54.90151928932488,904 USD,Month-to-month,Electronic check,DSL,No,1,Yes
CUST_10734,53.0,25.0,47.098040126005756,$1326.05,Month-to-month,Mailed check,Fiber optic,Yes,0,No
CUST_10735,47.0,1.0,61.73973179114745,111 USD,One year,Credit card,DSL,No,0,No
CUST_10736,44.0,13.0,71.5930041387538,1094.98,Month-to-month,Bank transfer,No,No internet service,1,No
CUST_10737,53.0,8.0,76.6581716638709,$684.73,Two year,Bank transfer,DSL,No,0,Yes
CUST_10738,61.0,3.0,40.475689638602674,159 USD,Month-to-month,Bank transfer,Fiber optic,No internet service,1,No
CUST_10739,53.0,3.0,67.07288599993102,$255.22,Month-to-month,Electronic check,Fiber optic,No,2,No
CUST_10740,19.0,22.0,40.97292883336057, 850.04 ,One year,Electronic check,DSL,Yes,3,No
CUST_10741,26.0,18.0,81.38481582589563,1476.66,Two year,Credit card,Fiber optic,No,1,No
CUST_10742,34.0,7.0,129.74480640614914,956 USD,Month-to-month,Bank transfer,No,No,4,No
CUST_10743,41.0,15.0,73.08028796312101, 1206.66 ,One year,Mailed check,DSL,Yes,0,No
CUST_10744,47.0,16.0,51.97270069912123,851.57,Two year,Electronic check,No,No,0,Yes
CUST_10745,32.0,5.0,50.83538897916213,$321.31,Two year,,Fiber optic,Yes,2,No
CUST_10746,-5.0,25.0,72.2726717464424,$1768.94,One year,Electronic check,Fiber optic,Yes,2,No
CUST_10747,32.0,36.0,38.835177909740594,$1551.92,One year,Electronic check,DSL,No,2,No
CUST_10748,34.0,38.0,69.91239727201514,2739.12,Month-to-month,Electronic check,Fiber optic,No internet service,1,No
CUST_10749,24.0,22.0,71.51506976373052,$1518.03,Two year,Mailed check,No,No,1,No
CUST_10750,30.0,17.0,60.344844649522265,1064 USD,Month-to-month,Electronic check,Fiber optic,Yes,1,No
CUST_10751,25.0,2.0,106.87351665646338, 301.82 ,Two year,Electronic check,Fiber optic,Yes,1,No
CUST_10752,,8.0,60.6247119737141,$512.85,Month-to-month,Bank transfer,DSL,Yes,0,Yes
CUST_10753,54.0,2.0,85.33574795612395, 256.33 ,Month-to-month,Mailed check,DSL,No,3,Yes
CUST_10754,30.0,72.0,87.29973807198338,$6591.97,One year,Mailed check,Fiber optic,No,0,No
CUST_10755,73.0,3.0,120.19946853831101, 520.38 ,Month-to-month,Mailed check,Fiber optic,Yes,0,No
CUST_10756,47.0,4.0,9999.0,$50016.62,Month-to-month,Credit card,Fiber optic,No,2,No
CUST_10757,43.0,53.0,58.28863386716828,3440 USD,One year,Electronic check,DSL,No,2,No
CUST_10758,31.0,69.0,78.96625963041126, 6015.88 ,One year,Electronic check,Fiber optic,Yes,4,No
CUST_10759,49.0,35.0,101.22353307124035,3910 USD,One year,Bank transfer,DSL,Yes,4,No
CUST_10760,34.0,0.0,101.42316139177072, 101.42 ,Month-to-month,Electronic check,Fiber optic,No,2,Yes
CUST_10761,42.0,0.0,97.5175278434051,$90.51,One year,Mailed check,No,No,1,Yes
CUST_10762,72.0,11.0,62.35094839597944,705 USD,Month-to-month,Mailed check,Fiber optic,No,1,No
CUST_10763,40.0,4.0,78.39212540662274,403 USD,Month-to-month,Credit card,DSL,No,0,Yes
CUST_10764,55.0,0.0,76.37204804486615,75 USD,One year,,No,No,2,No
CUST_10765,33.0,15.0,105.7981172333946, 1573.19 ,Two year,Credit card,Fiber optic,No,2,Yes
CUST_10766,41.0,69.0,50.07734006814711, 3490.69 ,Month-to-month,Electronic check,Fiber optic,No internet service,1,No
CUST_10767,62.0,9.0,96.9392064536483,$875.83,,Credit card,DSL,Yes,2,No
CUST_10768,33.0,26.0,83.24142236744495,2352.66,Month-to-month,Electronic check,Fiber optic,No,0,Yes
CUST_10769,63.0,25.0,176.66542208756505,$4201.57,Month-to-month,Bank transfer,DSL,No,1,No
CUST_10770,49.0,7.0,106.18267328197248,$871.40,Month-to-month,Bank transfer,Fiber optic,Yes,1,Yes
CUST_10771,34.0,25.0,55.81971024179687,1536.36,Two year,Electronic check,DSL,No,1,Yes
CUST_10772,49.0,6.0,, ,Two year,,DSL,Yes,0,No
CUST_10773,53.0,,, ,One year,Electronic check,DSL,No internet service,1,No
CUST_10774,48.0,29.0,86.3593233598954,$2400.43,Month-to-month,Electronic check,DSL,Yes,2,No
CUST_10775,22.0,3.0,63.09794305118286,253 USD,One year,Credit card,DSL,No,1,No
CUST_10776,32.0,,63.71200887165712, ,Month-to-month,Electronic check,Fiber optic,Yes,0,No
CUST_10777,38.0,5.0,108.28806645313004,685 USD,Month-to-month,Electronic check,DSL,No internet service,2,No
CUST_10778,40.0,22.0,62.00879657116508,$1357.93,Month-to-month,Mailed check,Fiber optic,Yes,0,No
CUST_10779,48.0,13.0,148.10634186823896,1933 USD,One year,,DSL,Yes,2,No
CUST_10780,43.0,3.0,72.06819293080059, 278.86 ,Two year,Electronic check,No,No,2,No
CUST_10781,25.0,1.0,38.70660197767889,$78.26,Month-to-month,Mailed check,No,No,0,Yes
CUST_10782,46.0,23.0,68.764319727473,$1675.19,Month-to-month,Credit card,DSL,Yes,1,No
CUST_10783,48.0,39.0,69.36671995361937,$2569.83,Month-to-month,Electronic check,Fiber optic,No internet service,2,No
CUST_10784,48.0,44.0,84.12872271950253,3753.67,Two year,Electronic check,DSL,Yes,2,No
CUST_10785,54.0,16.0,65.12106100000648, 1055.75 ,Month-to-month,Bank transfer,No,Yes,1,Yes
CUST_10786,51.0,,67.950898126104, ,Month-to-month,Mailed check,Fiber optic,No,2,Yes
CUST_10787,47.0,27.0,90.98479505443545,2721 USD,One year,Credit card,DSL,No,4,No
CUST_10788,40.0,31.0,102.87193164914014, 3169.16 ,Month-to-month,Electronic check,DSL,Yes,0,Yes
CUST_10789,21.0,16.0,55.62848637041026,1009 USD,Month-to-month,Credit card,DSL,No,1,No
CUST_10790,46.0,24.0,73.8373831805275,$1819.56,Month-to-month,Credit card,DSL,Yes,2,No
CUST_10791,43.0,39.0,40.07467503454646,$1675.63,One year,Electronic check,Fiber optic,No,2,No
CUST_10792,44.0,12.0,94.11302223308753, 1225.93 ,Month-to-month,Electronic check,Fiber optic,Yes,2,No
CUST_10793,26.0,39.0,73.09710884152919,$2995.21,Two year,Credit card,DSL,Yes,0,No
CUST_10794,28.0,22.0,69.25418599713842,$1559.51,One year,Mailed check,DSL,No,0,No
CUST_10795,54.0,4.0,81.14832451853601, 427.51 ,Month-to-month,Mailed check,DSL,No,1,No
CUST_10796,41.0,1.0,76.69166052011332,$151.09,Month-to-month,Bank transfer,DSL,Yes,1,No
CUST_10797,49.0,11.0,69.35998070453661,$825.24,Month-to-month,Bank transfer,Fiber optic,No internet service,2,No
CUST_10798,41.0,19.0,89.92162591031303,$1804.79,Month-to-month,Credit card,DSL,Yes,1,No
CUST_10799,41.0,,77.13148357303635,,Two year,Electronic check,Fiber optic,No,1,Yes
