doc_id,raw_text,category,target
DOC_1683,"Have you ever met a chemist?  A food industry businessman?  You must
personally know a lot of them for you to be able to be so certain that they
are evil mosters whose only goal is to inflict as much pain and disease
as possible into the general public.  Gimme a break.
 
In article <1993Apr15.215826.3401@rtsg.mot.com> lundby@rtsg.mot.com (Walter F. L
undby) writes:
>
>>>Is there such a thing as MSG (monosodium glutamate) sensitivity?
>>>Superstition. Anybody here have experience to the contrary?

 person who is very sensitive to msg and whose wife and kids are
>too, I WANT TO KNOW WHY THE FOOD INDUSTRY WANTS TO PUT MSG IN FOOD!!!
 
Because it makes the food TASTE BETTER!  Why does it put salt in food?
Same reason.

>I REALLY DON'T UNDERSTAND!!!

Obviously.
 
>Somebody in the industry GIVE ME SOME REASONS WHY!

>IS IT AN INDUSTRIAL BYPRODUCT THAT NEEDS GETTING GET RID OF?
 
Of course not!  (Although I would think that a person like you would be a
big fan of such recycling if that were the case).

>IS IT TO COVER UP THE FACT THAT THE RECIPES ARE NOT VERY GOOD OR THE 
>FOOD IS POOR QUALITY?
 
On occasion that's probably the case, but in general the idea is that MSG
improves the flavor of certain foods.
 
>DO SOME OF YOU GET A SADISTIC PLEASURE OUT OF MAKING SOME OF US SICK?
 
No.
 
>DO THE TASTE TESTERS HAVE SOME DEFECT IN THEIR FLAVOR SENSORS (MOUTH etc...)
>  THAT MSG CORRECTS?
 
No.
 
>I REALLY DON'T UNDERSTAND!!!
 
Obviously.
 
>ALSO ... Nitrosiamines (sp)
 
As I recall, these are natural by-products of heating up certain foods.
They don't ""put it in there"".
 
 
have a number of criteria in choosing how to process food.  They want to
make it taste good, look good, sell for a good price, etc.  The fact that they
use it tells me that THEY think that it contributes to those goals they are
interested in.  One of those goals is NOT ""making people sick"".  Such a goal
woud quickly drive them out of business and for no benefit.
 
>I think
>1) outlaw the use of these substances without warning labels as
>large as those on cig. packages.
 
Warning of what?  In California there is a law requiring that ANYTHING which
contains a carcinogen be labeled.  That includes every gasline pump, most
foods, and even money cleaning machines (because Nickel is a mild carcinogen).
The result is that now nobody pays any attention to ANY of the warnings.
 
>2) Require 30% of comparable products on the market to be free of these
>substances and state that they are free of MSG, DYES, NITROSIAMINES and
>SULFITES on the package.
 
Why?  What if not 30% of people wanted to buy this ugly, rotten, not-as-tasty
food?  I guess it will just be wasted, huh?  How terribly efficient.
 
>3) While at it outlaw yellow dye #5.  For that matter why dye food?
 
Because it makes food look better.  I LIKE food that looks good.
If vitamin companies want to do that it is fine, but who are you to
tell THEM how to make vitamins?  Who are you to tell ME whether I should
buy flavored vitamins for my kids (who can't swallow the conventional ones
whole).
 
>KEEP FOOD FOOD!  QUIT PUTTING IN JUNK!
 
How do you define ""junk""?  Is putting ""salt"" in food bad?  What about
Pepper?  What about alcohol as a preservative?  What about sealing jars
with wax?  What about vinegar?  You seem to think that ""chemicals"" are
somehow different than ""food"".  The fact is that all foods are 100% chemicals.
You are just expressing an irrational prejudice against food processing.",alt.atheism,1
DOC_1684,"jbrown@batman.bmd.trw.com writes:   >
  ( in <1993Apr16.163729.867@batman.bmd.trw.com> )
  ( responding to Dave ""First With Official A.A Nickname"" Fuller )
 
[ ... ]
> The death penalty IS a deterrent, Dave.  The person executed will never
> commit a crime again.  Guaranteed.      [ ... ]

That means that it is an effective anti-recidivism measure.  It does
not say that it deters an individual from committing a capital crime
in the first place.

The true question is whether the threat of death is likely to actually
stop one from murdering.  (Or commiting treason -- are there any other
capital crimes anywhere in the USA?)  That is, if there were no death
penalty, would its introduction deter a would-be criminal from
committing her/his crime?  I doubt it.

This is only the first step.  Even if it were a strong deterrent
(short of being a complete deterrent) I would reject it.  For what
about the case of the innocent executed?

And even if we could eliminate this possibility, I would reject the
death penalty as immoral. This makes me something of a radical on
the issue, although I think there are many opponents of captial
punishment who agree with me, but who find the innocent executed the
strongest argument to make.

I would, if magically placed in charge, facilitate state-aided suicide
for criminals who have life-sentences.  This could be a replacement
for capital punishment.  Those who don't want to live the rest of
their lives in jail would always have this option.",sci.med,0
DOC_1685,"I'm told that corn allergy is fairly common.  My wife has it and it seems
to be exacerbated if sugar is eaten with the corn.

I suppose that in a person just on the verge of having epilepsy, an
allergic reaction might cause a seizure, but I don't really know.
Gordon?",alt.atheism,1
DOC_1686,"To: smithmc@mentor.cc.purdue.edu (Lost Boy)

 LB> I know from personal experience that men CAN get yeast infections. I 
 LB> get rather nasty ones from time to time, mostly in the area of the
 LB> scrotum and the base of the penis. 

I used to have problems with recurrent athlete's foot until I 
started drying between my toes with my blow drier after each time 
I bathe.  I also dry my pubic area while I am at it to prevent 
problems.  You might want to try it.",alt.atheism,1
DOC_1687,"hi all, Ive applied for the class of 93 at quite a number of schools (20)
and have gotten 13 rejects, 4 interviews and 3 no responses.
Any one know when the heck these people send out their acceptance letters?
According to the med school admissions book theyre supposed to send out
the number of their class in acceptances by mid March. Whats going on... I
am losing my sanity checking my mailbox every day.

Also does anyone have some useful alternatives in case i dont get in, i
kind of looked into Chiropractic and Podiatry but they really dont
interest me. Thanks.",alt.atheism,1
DOC_1688,"*****************************************************************************
*                  Lyme Disease Electronic Mail Network                     *
*                          LymeNet Newsletter                               *
*****************************************************************************
                      Volume 1 - Number 09 - 4/26/93

I.    Introduction
II.   Announcements
III.  News from the wires
IV.   Questions 'n' Answers
V.    Op-Ed Section
VI.   Jargon Index
VII.  How to Subscribe, Contribute and Get Back Issues

I. ***** INTRODUCTION *****

In this issue of the Newsletter, we learn of the CDC's announced concern for
the ""resurgence of infectious diseases"" in the United States.  Thanks to
Jonathan Lord for sending me the UPI release.  The CDC announced they would
feature a new series of articles in the Morbidity and Mortality Weekly
Report on these infectious diseases (LD is one of them).  We will keep you
up to date on this series.

In addition, we feature a The Wall Street Journal article on the legal issues
surrounding LD.  We also look at Lyme's effects from the perspective of
urologists in an abstract entitled ""Urinary Dysfunction in Lyme Disease.""

Finally, Terry Morse asks an intriguing question about a tick's habitat.

-Marc.


II. ***** ANNOUNCEMENTS *****

SOURCE: The Lyme Disease Update
SUBJECT: Call for Articles

Attention Health Care Professionals:

The Lyme Disease Update would like to publish your articles on Lyme disease
diagnosis, Lyme treatment, and the effects on Lyme on Lyme patients' physical
and mental health.

The LDU has a monthly circulation of 6,000.  Our mailing list includes Lyme
patients, physicians, researchers, county health departments, and over 100
Lyme support groups nationwide.  We strive to give our readers up-to-date
information on Lyme disease prevention, diagnosis, and treatment, and a
source for support and practical advice on living with Lyme disease.

Articles for the LDU should be approximately 900 to 1200 words and should
address Lyme disease issues in non-scientific language.  To submit your
article, mail to: Lyme Disease Update
                  P.O. Box 15711-0711
                  Evansville, IN 47716
      or FAX to:  812-471-1990

One year subscriptions to the Lyme Disease Update are $19 ($24 outside the
US).  Mail your subscription requests to the above address, or call
812-471-1990 for more information.


III. ***** NEWS FROM THE WIRES ******

Sender: Jonathan Lord <jml4s@uva.pcmail.virginia.edu>
Subject: RESURGENCE OF INFECTIOUS DISEASE CONCERNS CDC
Date: Thursday April 15, 1993

ATLANTA (UPI) --   A resurgence of infectious diseases blamed on newly
emerging viruses and bacteria pose a major challenge for the nation's
health care system, federal health officials said Thursday.

The Centers for Disease Control and Prevention, reporting its latest
findings in an investigation of contaminated hamburger meat that
sickened hundreds in 4 states and killed at least four, said it will
put renewed emphasis on battling infectious diseases.

Part of that emphasis includes a new series titled ""Emerging
Infectious Diseases"" to be featured in the CDC's Morbidity & Mortality
Weekly Report, which has a wide circulation in the health community.
The issue also will top the agenda of a two-day meeting of scientific
counselors to update the CDC's draft plan for dealing with the growing
threat of infectious ailments.

""This is an issue that has been coming and we do have a responsibility
to deal with it,"" said Dr. Ruth Berkelman, deputy director of the CDC's
National Center for Infectious Diseases.

There were more cases of malaria in the U.S. in 1992 than in any year
since the 1960s, and Latin America is experiencing a cholera epidemic,
the first in this century, she said.

Resistance of disease-causing agents to antibiotics is also a problem.
""We are seeing much more antibiotic resistance than we have in the past""
Berkleman said.  She said even common ear infections frequently seen in
children are becoming resistant to antibiotic treatment.

""Despite predictions earlier this century that infectious  diseases
would soon be eliminated as a public health problem, infectious diseases
remain the major cause of death worldwide and a leading cause of illness
and death in the United States,"" the CDC said.

It  cited  the  emergence since the 1970s of a ""myriad"" of newly
identified pathogens and syndromes, such as Escherichia coli O157:H7, a
deadly bacterial infection; the hepatitis C virus; HIV, the virus that
causes AIDS; Legionnaires disease; Lyme disease; and toxic shock syndrome.

""The incidences of many diseases widely presumed to be under control,
such as cholera, malaria and tuberculosis, have increased in many areas,""
the CDC said.  It said efforts at control and prevention have been
undermined by drug resistance.

=====*=====

SOURCE:  WALL STREET JOURNAL
REFERENCE: 04/15/93, pB1
HEADLINE: Lyme-Disease Ruling Raises Liability Issues

The tick that causes Lyme disease may have found a new way to cause
damage: legal liability.

A federal judge's decision holding a property owner liable for not
doing enough to protect workers from Lyme disease is getting as much
attention as the latest medical study on the disease, a flu-like
illness that can cause severe physical and mental disabilities and in
rare instances death. The decision last week has put property owners
on notice that they may have to do more than protect themselves from
the ticks-they also may have to protect themselves from litigation if
someone becomes infected while on the property.

The decision by U.S. District Judge Robert J. Ward in New York came
after a week-long trial in a case involving four track workers for the
Long Island Railroad. Judge Ward found that the workers contracted the
disease after they were bitten by ticks while on the job. He ordered
the New York state-owned commuter line to pay the workers more than
$560,000 to compensate for pain and suffering, in addition to medical
expenses and lost wages.

Summer camps, schools, companies with facilities in rural or
semirural areas, and homeowners who rent to vacationers are among the
groups that need to be worried about this ruling, says Stephen L.
Kass, an attorney at New York law firm Berle, Kass & Case, who wrote a
legal article three years ago warning property owners of the potential
liability. Even a family that invites friends over for a backyard
barbecue might be potentially liable.

Lawsuits for insect bites, while rare, aren't unheard-of. A summer
vacationer in Southampton, N.Y., last year sued the owner of the home
she rented, claiming that a tick on the property gave her Rocky
Mountain spotted fever. In 1988, also on Long Island, a jury ordered
an outdoor restaurant to pay more than $3 million to a patron who was
stung by a bee, causing an allergic reaction and permanent
quadriplegia. The judge later threw out the award, citing no evidence
that a beehive was near the restaurant.

But lawyers say that the attention to Lyme disease throughout the
country -- it's most prevalent in New England, the Middle Atlantic
states, Wisconsin, Minnesota and the Northwest -- may make this
particular insect bite a particularly litigious one.

The illness already has proved to be a source of controversy in the
courtroom over such issues as the type of medical care insurers will
cover and medical malpractice claims against doctors for not
diagnosing the disease.

Lawyers say worker's-compensation claims related to Lyme disease
have become common in some states in recent years. Payments in
worker's-compensation cases, however, are limited to medical costs and
lost earnings.

The case before Judge Ward dealt with a potentially much more
lucrative avenue for damages, because it involved the question of
negligence. Unlike the worker's compensation process, the law governing
injuries to rail workers allows for a finding of negligence and, as a
result, for additional payments for pain and suffering. Property
owners and lawyers say that negligence claims can be made in many
other situations where people are exposed to the ticks that carry the
disease.

Ira M. Maurer, a partner at New York law firm Elkind, Flynn &
Maurer, who represented the rail workers, says the decision will help
to establish ""the duty of all sorts of property owners to protect
against Lyme disease.""

Lawyers caution that despite Judge Ward's decision, winning a
lawsuit for damages caused by Lyme disease may prove difficult. For
one thing, victims have to demonstrate that they have pinned down when
and where they got the tick bite. Judge Ward found that the plaintiffs
in the railroad case got Lyme disease while working on property owned
by the railroad, even though none of the men remembered being bitten.
The workers, who weren't outdoorsmen likely to be exposed elsewhere to
the insects, said they saw ticks in the high grass that surrounded
some work sites.

A spokeswoman for the railroad says that there was no proof that
the four men were bitten while on the job and that the railroad is
considering an appeal. The railroad also disputes Judge Ward's finding
that it didn't do enough to protect employees. The spokeswoman says
the railroad provides track workers with insect repellent and special
pants to protect against bug bites.

Debate in the scientific community over Lyme disease could open up
some legal defenses for property owners, such as questioning whether a
victim actually has the disease rather than some other illness.
Earlier this week, the Journal of the American Medical Association
reported that doctors overly diagnose patients as having Lyme disease.
And damages awarded to a victim also might be influenced by medical
disputes over the degree of harm that Lyme disease causes.

Because of health and safety concerns, some groups and companies
already take special measures to protect against Lyme disease. Last
year, at its headquarters in Franklin Lakes, N.J., Becton, Dickinson &
Co. began using Damminix, a pesticide made by EcoHealth Inc. of Boston
that is designed to kill ticks carrying the disease. The medical-
supply company's headquarters include a 120-acre park, and the company
was worried that employees who walk on its trails for recreation might
get infected.

Ruth Lister, a spokeswoman for the American Camping Association in
Indianapolis, says that many youth camps accredited by her
organization also have begun to check children for ticks. And Carole
Katz, a member of the board of the Fire Island Pines Property Owners
Association, says her group spends $30,000 each year to treat their
100-acre site off the coast of New York with the tick-killing
pesticide.

=====*=====

TITLE: Urinary dysfunction in Lyme disease.
AUTHORS: Chancellor MB; McGinnis DE; Shenot PJ; Kiilholma P; Hirsch IH,
Department of Urology, Jefferson Medical College, Thomas Jefferson
University, Philadelphia, Pennsylvania.
REFERENCE: J Urol 1993 Jan; 149 (1): 26-30

Lyme disease, which is caused by the spirochete Borrelia burgdorferi, is
associated with a variety of neurological sequelae.  We describe 7 patients
with neuro-borreliosis who also had lower urinary tract dysfunction.
Urodynamic evaluation revealed detrusor hyperreflexia in 5 patients and
detrusor areflexia in 2.  Detrusor external sphincter dyssynergia was not
noted on electromyography in any patient.  We observed that the urinary tract
may be involved in 2 respects in the course of Lyme  disease: 1) voiding
dysfunction may be part of neuro-borreliosis and 2) the spirochete may
directly invade the urinary tract.  In 1 patient bladder infection by the
Lyme spirochete was documented on biopsy.  Neurological and urological
symptoms in all patients were slow to resolve and convalescence was
protracted.  Relapses of active Lyme disease and residual neurological
deficits were common.  Urologists practicing in areas endemic for Lyme
disease need to be aware of B. burgdorferi infection in the differential
diagnosis of neurogenic bladder dysfunction.  Conservative bladder
management including clean intermittent catheterization guided by urodynamic
evaluation is recommended.


IV. ***** QUESTIONS 'N' ANSWERS *****

Note: If you have a response to this question, please forward it to the
editor.

Sender: Terry Morse <morset@ccmail.orst.edu>
Subject: Question on Lyme Vectors and Compost Piles

  When I visited my sister on Long Island, NY, I was cautioned to avoid the
compost heap in her back yard, as she thinks this is where she became
infected.

  A friend of mine here in Oregon who has a compost heap would like me to
back that claim up with documentation.  Do lyme-carrying ticks hang out in
compost heaps?
Thank you.


V. ***** OP-ED SECTION *****

This section is open to all subscribers who would like to express an opinion.


VI. ***** JARGON INDEX *****

Bb - Borrelia burgdorferi - The scientific name for the LD bacterium.
CDC - Centers for Disease Control - Federal agency in charge of tracking
      diseases and programs to prevent them.
CNS - Central Nervous System.
ELISA - Enzyme-linked Immunosorbent Assays - Common antibody test
EM - Erythema Migrans - The name of the ""bull's eye"" rash that appears in
     ~60% of the patients early in the infection.
IFA - Indirect Fluorescent Antibody - Common antibody test.
LD - Common abbreviation for Lyme Disease.
NIH - National Institutes of Health - Federal agency that conducts medical
      research and issues grants to research interests.
PCR - Polymerase Chain Reaction - A new test that detects the DNA sequence
      of the microbe in question.  Currently being tested for use in
      detecting LD, TB, and AIDS.
Spirochete - The LD bacterium.  It's given this name due to it's spiral
      shape.
Western Blot - A more precise antibody test.


VII. ***** HOW TO SUBSCRIBE, CONTRIBUTE AND GET BACK ISSUES *****

SUBSCRIPTIONS:
Anyone with an Internet address may subscribe.
Send a memo to    listserv@Lehigh.EDU
in the body, type:
subscribe LymeNet-L <Your Real Name>

FAX subscriptions are also available.  Send a single page FAX to 215-974-6410
for further information.

DELETIONS:
Send a memo to    listserv@Lehigh.EDU
in the body, type:
unsubscribe LymeNet-L

CONTRIBUTIONS:
Send all contributions to   LymeNet-L@Lehigh.EDU  or FAX them to 215-974-6410.
All are encouraged to submit questions, news items, announcements, and
commentaries.

BACK ISSUES:
Send a memo to    listserv@Lehigh.EDU
in the body, type:
get LymeNet-L/Newsletters x-yy              (where x=vol # and yy=issue #)

example:  get LymeNet-L/Newsletters 1-01    (will get vol#1, issue#01)

-----------------------------------------------------------------------------
LymeNet - The Internet Lyme Disease Information Source
-----------------------------------------------------------------------------
Editor-in-Chief: Marc C. Gabriel <mcg2@Lehigh.EDU>
            FAX: 215-974-6410
Contributing Editors: Carl Brenner <brenner@lamont.ldgo.Columbia.EDU>
                      John Setel O'Donnell <jod@Equator.COM>
Advisors: Carol-Jane Stolow, Director
          William S. Stolow, President
          The Lyme Disease Network of New Jersey (908-390-5027)
Chief Proofreader: Ed Mackey <elm4@Lehigh.EDU>
-----------------------------------------------------------------------------
WHEN COMMENTS ARE PRESENTED WITH AN ATTRIBUTION, THEY DO NOT NECESSARILY
REPRESENT THE OPINIONS/ANALYSES OF THE EDITOR.
-----------------------------------------------------------------------------
THIS NEWSLETTER MAY BE REPRODUCED AND/OR POSTED ON BULLETIN BOARDS FREELY
AS LONG AS IT IS NOT MODIFIED OR ABRIDGED IN ANY WAY.
-----------------------------------------------------------------------------
SEND ALL BUG REPORTS TO mcg2@Lehigh.EDU.",alt.atheism,1
DOC_1689,"In article <1993Apr17.195202.28921@freenet.carleton.ca>, 
ab961@Freenet.carleton.ca (Robert Allison) writes:

> 
> 
> I have between 15 and 25 nosebleeds each week, as a result of a genetic 
> predisposition to weak capillary walls (Osler-Weber-Rendu). 
> Fortunately, each nosebleed is of short duration. 
> 
> Does anyone know of any method to reduce this frequency? My younger 
> brothers each tried a skin transplant (thigh to nose lining), but their 
> nosebleeds soon returned. I've seen a reference to an herb called Rutin 
> that is supposed to help, and I'd like to hear of experiences with it, 
> or other techniques. 
> -- 


My 6 year son is so plagued.  Lots of vaseline up his nose each night seems 
to keep it under control.  But let him get bopped there, and he'll recur for 
days!  Also allergies, colds, dry air all seem to contribute.  But again, the 
vaseline, or A&D ointment, or neosporin all seem to keep them from recurring.",alt.atheism,1
DOC_1690,"In article <1993Apr22.143929.26131@midway.uchicago.edu> jacquier@gsbux1.uchicago.edu (Eric Jacquier ) writes:
>
>I am interested in trying this ""desensitization"" (?) method
>against hay fever.
>What is the state of affairs about this. I went to a doctor and
>paid $85 for a 10 minute interview + 3 scratches, leading to the
>diagnostic that I am allergic to (June and Timothy) grass.
>I believe this. From now on it looks like 2 shots per week for
>6 months followed by 1 shot per month or so. Each shot costs
>$20. Talking about soaring costs and the Health care system, I would
>call that a racket. We are not talking about rare Amazonian grasses
>here, but the garbage which grows behind the doctor's office.
>Apart from this issue, I was somewhat disappointed to find out
>that you have to keep getting the shots forever. Is that right?
>Thanks for information.
>
>
Go to your public library and get the February, 1988 issue of Consumer
Reports.  An article on allergy shots begins on page 96.  This article
is MUST reading for anyone contemplating allergy shots.",alt.atheism,1
DOC_1691,"In article <1993Apr12.151035.22555@omen.UUCP> caf@omen.UUCP (Chuck Forsberg WA7KGX) writes:
>
>In article <1993Apr11.192644.29219@clpd.kodak.com> young@serum.kodak.com writes:
>>
>>	Human glucose: 70 - 110 mg./dL. (fasting) [2]
>
>Are these numbers for whole blood, or plasma?

	Serum, actually, but plasma numbers are the same.  Whole blood
	numbers for humans tend to be somewhat lower (roughly 5 to 10 
	percent lower).  I find the following range for whole blood in
	FUNDAMENTALS OF CLINICAL CHEMISTRY: N. W. Teitz, editor; W. B.
	Saunders, 1987:

	Human glucose (whole blood, fasting levels) --> 60 - 95 mg./dL.

>Which are the strips calibrated for?  (Obviously they measure whole blood)

	Indeed, they do measure whole blood levels, although they are not
	as accurate as a serum test done in a laboratory.  One problem is
	that cells in the sample continue to metabolize glucose after the
	sample is drawn, reducing the apparent level.  According to Teitz,
	however, results compare ""reasonably well"" with laboratory results,
	although ""values below 80 mg./dL. tend to be lower with strip tests,
	whereas values above 240 mg./dL. can be very erratic.""

>What is the conversion factor between human plasma glucose and
>whole blood (pin prick) glucose concentration?

	As stated above, whole blood levels tend to be roughly 5 to 10 
	percent lower than serum levels.  Sample freshness will affect
	whole blood levels, however.  I don't believe there is a well-
	defined ""conversion factor,"" since cell metabolism will affect
	samples to varying degrees.  The serum/plasma test is much 
	preferred for any except general ""ball park"" testing.",alt.atheism,1
DOC_1692,">>>>> On Fri, 16 Apr 1993 14:15:20 +0100, mathew <mathew@mantis.co.uk> said:

m> The latest news seems to be that Koresh will give himself up once he's
m> finished writing a sequel to the Bible.

Also, it's the 16th now.  Can the Feds get him on tax evasion?  I don't
remember hearing about him running to the Post Office last night.",sci.med,0
DOC_1693,"smjeff@lerc05.lerc.nasa.gov (Jeff Miller) writes:
>Even properly controlled studies (e.g. double blind studies) are almost
>useless if you are trying to prove that something does not affect anyone.

-- and --

>In article <1qnns0$4l3@agate.berkeley.edu> spp@zabriskie.berkeley.edu (Steve Pope) writes:
>The mass of anectdotal evidence, combined with the lack of
>a properly constructed scientific experiment disproving
>the hypothesis, makes the MSG reaction hypothesis the
>most likely explanation for events.
>

Good grief; has no one ever heard of Biostatistics??  The University of
Washington (plus 3 or 4 others [Harvard, UNC]) has a department and
advanced degree program in Biostatistics.  My wife has an MS Biostat, and
there are plenty of MDs, PhDs, and postdocs doing Biostatistical work.
People do this for a living.  Really bright people study for decades to do
this sort of study well.

Anecedotal evidence is worthless.  Even doctors who have been using a drug
or treatment for years, and who swear it is effective, are often suprised
at the results of clinical trials.  Whether or not MSG causes describable,
reportable, documentable symptoms should be pretty simple to discover.  

The last study on which my wife worked employed 200 nurses, 100 doctors,
and a dozen Ph.Ds at one University and at 70 hospitals in five nations.  I
would think the MSG question could be settled by one lowly Biostat MS
student in a thesis.",alt.atheism,1
DOC_1694,"In article <1qjfnv$ogt@horus.ap.mchp.sni.de>, frank@D012S658.uucp (Frank
O'Dwyer) wrote:
> (1) Does the term ""hero-worship"" mean anything to you?  

Yes, worshipping Jesus as the super-saver is indeed hero-worshipping
of the grand scale. Worshipping Lenin that will make life pleasant
for the working people is, eh, somehow similar, or what.
 
> (2) I understand that gods are defined to be supernatural, not merely
>     superhuman.
The notion of Lenin was on the borderline of supernatural insights
into how to change the world, he wasn't a communist God, but he was
the man who gave presents to kids during Christmas.
 
> #Actually, I agree. Things are always relative, and you can't have 
> #a direct mapping between a movement and a cause. However, the notion
> #that communist Russia was somewhat the typical atheist country is 
> #only something that Robertson, Tilton et rest would believe in.
> 
> Those atheists were not True Unbelievers, huh?   :-)

Don't know what they were, but they were fanatics indeed.

Cheers,
Kent",sci.med,0
DOC_1695,"In article <115687@bu.edu>
jaeger@buphy.bu.edu (Gregg Jaeger) writes:
 
(deletion)
>Sure. Yes, I did. You see I don't think that rape and murder should
>be dealt with lightly. You, being so interested in leniency for
>leniency's sake, apparently think that people should simply be
>told the ""did a _bad_ thing.""
>
 
Straw man. And you brought up leniency.
 
 
>>And what about the simple chance of misjudgements?
>
>Misjudgments should be avoided as much as possible.
>I suspect that it's pretty unlikely that, given my requirement
>of repeated offenses, that misjudgments are very likely.
>
 
Assuming that misjudgements are not correlated.
 
 
(Deletion)
>>I just love to compare such lines to the common plea of your fellow believers
>>not to call each others names. In this case, to substantiate it: The Quran
>>allows that one beATs one's wife into submission.
>
>
>Really? Care to give chapter and verse? We could discuss it.
>
 
Has been discussed here. Chapter and verse were cited, I assume that you
weren't looking then.
 
Let's be more exact, do you think it is not in the Quran?. And what would
your consequences be when it it was shown to be in it?
 
 
>>Primitive Machism refers to
>>that. (I have misspelt that before, my fault).
>
>Again, not all of the Orient follows the Qur'an. So you'll have to do
>better than that.
>
 
I have not claimed that. It is sufficient for the argument when there are
a lot of male dominated societies that qualify as Machistic. Are you going
to say that the situation of women is better in sufficeint areas of the
Orient?
 
 
(Deletion)
>This is an argument for why _you_ don't like religions that suppress
>sex. A such it's an irrelevant argument.
>
>If you'd like to generalize it to an objective statement then
>fine. My response is then: you have given no reason for your statement
>that sex is not the business of religion (one of your ""arguments"").
>
>The urge for sex in adolescents is not so strong that any overly strong
>measures are required to suppress it. If the urge to have sex is so
>strong in an adult then that adult can make a commensurate effort to
>find a marriage partner.
>
 
You apparently have trouble reading things you don't like. The point was
having sex the way one wishes being a strong desire. Marriage is a red
herring. Tell me about homosexuals, for one. You simply ignore everything
that doesn't fit into the world as you would like to have it.",sci.med,0
DOC_1696,"Here is a press release from Medical Science Communications.

 Results of GUSTO Heart Attack Study to be Released Friday
 To: Assignment Desk, Medical Writer
 Contact: Jim Augustine of Medical Science Communication,
          703-644-6824, or Steve Hull or Tracy Furey,
          800-477-9626 or April 29-30, 202-393-2000 or
          202-662-7592 (J.W. Marriott)

   News Advisory:

   Results of the largest heart attack study ever undertaken,
the Global Utilization of Streptokinase and t-PA for Occluded
Coronary Arteries trial (GUSTO), will be presented Friday, April
30, at the Clinical Research Meeting.
   A press conference will be held at 12:30 p.m.
   GUSTO evaluates the most aggressive emergency-room treatment
strategies available to clear blocked heart arteries and restore
blood flow to the heart, a process called thrombolysis.  The
thrombolytic strategies compared in GUSTO use powerful drugs to break
up blood clots in heart vessels quickly and prevent clots from
recurring.  These strategies have never been compared directly in a
large-scale clinical trial until GUSTO.  The results are expected to
have an important impact on heart attack treatment worldwide.
   The press conference will be held at two locations: live at the
National Press Club, Main Lounge, 13th Floor, 529 14th St., N.W.,
Washington D.C., and via satellite at The Hotel Macklowe, 145 W. 44th
Street, 4th Floor, New York City, between Broadway and 6th Avenue.
   GUSTO results will be presented by Eric Topol M.D., GUSTO Study
Chairman, professor and chairman of the Department of Cardiology at
The Cleveland Clinic Foundation; Robert Califf, M.D., clinical
director, GUSTO Coordinating Center and Associate Professor of
Medicine at Duke University Medical Center; and Allan Ross, M.D.,
coordinator of the GUSTO Angiographic Substudy and professor and
director of the Division of Cardiology at The George Washington
University Medical Center.
    ------
   Editorial Notes/Attention television: The press conference may be
viewed in its entirety via satellite starting at 12:30 p.m. (EDT)
C-band Telestar 302, Transponder 2V (dual audio 6.2, 6.8) or KUSBS6,
Transponder 8.  Following the press conference, there will be a news
package and b-roll feed.  Camera-ready illustrations also will be
available at the press conference.
   Telephone hook up to the press conference is planned.
Availability is limited; please call MCS for more information.
   For reporters who will be at the Sheraton Washington attending the
Clinical Research Meeting on Friday morning, minibus transportation
will be provided to the press conference.  The bus will depart at
12 p.m.; it also will be available for return to the Sheraton
after the press conference.
   For more information, contact Steve Hull or Tracy Furey of MCS,
for the GUSTO Study Group, at 800-477-9626; or at the J.W. Marriott
April 29 to April 30 at 202-393-2000 or 202-662-7592.  For more
information about the Clinical Research Meeting, contact Jim
Augustine of Medical Science Communications at 703-644-6824.

 -30-",alt.atheism,1
DOC_1697,"In article <C5qt5p.Mvo@blaze.cs.jhu.edu>, arromdee@jyusenkyou.cs.jhu.edu
(Ken Arromdee) wrote:
> 
> In article <115694@bu.edu> jaeger@buphy.bu.edu (Gregg Jaeger) writes:
> >I think many reading this group would also benefit by knowing how
> >deviant the view _as I've articulated it above_ (which may not be
> >the true view of Khomeini) is from the basic principles of Islam. 
> 
> From the point ov view of an atheist, I see you claim Khomeini wasn't
> practicing true Islam.  But I'm sure that he would have said the same about
> you.  How am I, a member of neither group, supposed to be able to tell which
> one of you two is really a true Muslim?

Fred Rice answered this already in an early posting:
""The problem with your argument is that you do not _know_ who is a _real_
believer and who may be ""faking it"".  This is something known only by
the person him/herself (and God).  Your assumption that anyone who
_claims_ to be a ""believer"" _is_ a ""believer"" is not necessarily true.""

In other words it seems that nobody could define who is a true and
false Muslim. We are back to square one, Khomeini and Hussein are 
still innocent and can't be defined as evil or good Islamic 
worshippers.

Cheers,
Kent",sci.med,0
DOC_1698,"jec@watson.ibm.com wrote:
: A very simple question : it seems to me that the contraceptive
: pill just prevents the ovule to nest in the vagina and forces it to
: fall every month. But it does not prevent the fertilzation of the 
: ovule. Is it true ? If yes, is there a risk of extra-uterine
: pregnancy, that is the development of the ovule inside the Fallopian
: tube ?

Actually that is not how the pill works, but it *is* how the IUD works.
The oral contraceptive pill actually *prevents* ovulation from occuring
by providing negatve feedback to the pituitary gland, and thus preventing
the LH surge that normally occurs at the time of ovulation.  With the IUD
what happens is that fertilization may occur, but the device prevents
implantation within the wall of the uterus (*not* the vagina).",alt.atheism,1
